CO,Vict num,Tot vic,Tot susp,V sex,V race,V age,Crm Stat,VO_1,VO_2,VO_3,VO_4,Inc MO,Inc day,Inc YR,Week day,Death YR,Means of Death,Loc,PE,Spec Circ
19,,,,2.0,W,54,1,2,,,,9,4,2021,,,1,RB,62,999.0
19,,,,2.0,W,89,1,23,,,,12,14,2021,,,8,RA,62,999.0
22,,,,1.0,W,31,1,22,,,,4,22,2021,,,1,01,26,999.0
27,,,,2.0,W,46,1,2,,,,7,5,2021,,,1,RA,62,999.0
27,,,,2.0,W,88,1,2,,,,11,29,2021,,,2,99,99,999.0
33,,,,2.0,W,75,1,2,,,,7,7,2021,,,2,RA,99,999.0
37,,,,1.0,B,32,1,22,,,,6,9,2021,,,8,01,62,999.0
37,,,,1.0,H,47,1,22,,,,6,18,2021,,,8,RA,99,999.0
37,,,,2.0,A,28,1,25,,,,10,21,2021,,,5,RA,40,999.0
39,,,,2.0,H,58,1,2,,,,5,4,2021,,,6,RA,40,999.0
39,,,,1.0,H,27,1,22,,,,7,2,2021,,,2,RA,62,999.0
39,,,,1.0,H,47,1,22,,,,9,24,2021,,,6,RA,62,999.0
39,,,,2.0,H,35,1,23,,,,11,5,2021,,,2,16,62,999.0
39,,,,2.0,H,20,1,23,,,,6,3,2021,,,2,RC,62,999.0
52,,,,2.0,H,29,1,22,,,,4,21,2021,,,6,RA,62,999.0
1,1.0,1.0,1.0,1.0,H,27,1,22,,,,7,4,2022,2.0,2022.0,2,03,62,999.0
1,1.0,1.0,1.0,2.0,H,22,1,23,,,,9,7,2022,4.0,2022.0,2,16,62,999.0
10,1.0,1.0,1.0,2.0,W,77,1,2,,,,5,28,2022,7.0,2022.0,2,15,99,999.0
10,1.0,1.0,1.0,2.0,H,21,1,23,,,,10,2,2022,1.0,2022.0,2,02,99,999.0
14,1.0,1.0,1.0,2.0,W,69,1,2,,,,8,1,2022,2.0,2022.0,3,02,99,999.0
15,1.0,1.0,1.0,2.0,H,21,1,23,,,,5,20,2022,6.0,2022.0,6,02,26,999.0
15,1.0,1.0,1.0,1.0,B,30,1,22,,,,6,3,2022,6.0,2022.0,2,02,62,999.0
15,1.0,1.0,1.0,2.0,H,27,1,2,,,,9,9,2022,6.0,2022.0,2,02,62,999.0
15,1.0,1.0,1.0,1.0,H,37,1,22,,,,11,10,2022,5.0,2022.0,2,16,99,999.0
15,1.0,1.0,1.0,2.0,H,37,1,23,,,,8,12,2022,6.0,2022.0,1,16,26,0.0
19,1.0,1.0,1.0,2.0,H,59,1,23,,,,3,30,2022,4.0,2022.0,6,01,99,999.0
19,1.0,1.0,1.0,2.0,B,40,1,23,,,,4,16,2022,7.0,2022.0,2,02,70,0.0
19,1.0,1.0,1.0,2.0,H,45,1,23,,,,9,30,2022,6.0,2022.0,6,02,70,999.0
19,1.0,1.0,1.0,1.0,H,25,1,22,,,,10,23,2022,1.0,2022.0,6,24,99,999.0
19,1.0,1.0,1.0,2.0,B,25,1,23,,,,3,27,2022,1.0,2022.0,2,13,62,999.0
19,1.0,1.0,1.0,2.0,H,37,1,23,,,,5,24,2022,3.0,2022.0,2,02,70,999.0
19,1.0,1.0,1.0,2.0,B,60,1,23,,,,7,12,2022,3.0,2022.0,1,02,62,999.0
19,1.0,1.0,1.0,2.0,B,49,1,2,,,,8,11,2022,5.0,2022.0,6,02,62,140.0
19,1.0,1.0,1.0,2.0,H,27,1,23,,,,1,1,2022,7.0,2022.0,2,24,70,0.0
19,1.0,1.0,1.0,2.0,W,49,1,2,,,,5,29,2022,1.0,2022.0,2,24,62,0.0
19,1.0,1.0,1.0,2.0,B,29,1,23,,,,7,8,2022,6.0,2022.0,2,24,62,0.0
19,1.0,1.0,1.0,2.0,H,40,1,23,,,,8,7,2022,1.0,2022.0,6,06,62,0.0
19,1.0,1.0,1.0,2.0,H,49,1,2,,,,11,17,2022,5.0,2022.0,6,02,62,0.0
19,1.0,1.0,1.0,1.0,B,22,1,22,,,,2,1,2022,3.0,2022.0,7,16,62,0.0
19,1.0,1.0,1.0,1.0,W,36,1,22,,,,2,21,2022,2.0,2022.0,1,24,62,0.0
19,1.0,1.0,1.0,2.0,H,32,1,2,,,,2,27,2022,1.0,2022.0,6,24,62,0.0
19,1.0,1.0,1.0,2.0,H,39,1,2,,,,4,27,2022,4.0,2022.0,2,02,62,0.0
19,1.0,1.0,1.0,1.0,W,52,1,22,,,,6,1,2022,4.0,2022.0,7,13,62,0.0
19,1.0,1.0,1.0,1.0,B,33,1,22,,,,6,5,2022,1.0,2022.0,2,02,62,0.0
19,1.0,1.0,1.0,2.0,H,28,1,23,,,,6,8,2022,4.0,2022.0,2,02,62,0.0
19,1.0,1.0,1.0,2.0,B,34,1,23,,,,6,16,2022,5.0,2022.0,2,16,62,0.0
19,1.0,1.0,1.0,2.0,B,50,1,23,,,,6,28,2022,3.0,2022.0,2,02,62,0.0
19,1.0,1.0,1.0,1.0,B,38,1,22,,,,8,15,2022,2.0,2022.0,2,13,45,0.0
19,1.0,1.0,1.0,1.0,H,37,1,22,,,,8,20,2022,7.0,2022.0,6,02,62,0.0
19,1.0,1.0,1.0,1.0,O,70,1,22,,,,10,8,2022,7.0,2022.0,7,16,45,0.0
19,1.0,1.0,1.0,2.0,B,46,1,23,,,,11,14,2022,2.0,2022.0,2,13,62,0.0
19,1.0,1.0,1.0,1.0,H,31,1,22,,,,12,17,2022,7.0,2022.0,17,13,45,10.0
30,1.0,1.0,1.0,2.0,W,80,1,2,,,,9,25,2022,1.0,2022.0,9,02,26,190.0
31,1.0,1.0,1.0,1.0,W,60,1,22,,,,12,18,2022,1.0,2022.0,2,02,99,999.0
33,1.0,1.0,1.0,2.0,W,84,1,2,,,,7,14,2022,5.0,2022.0,2,15,99,999.0
33,1.0,1.0,1.0,1.0,H,31,1,1,,,,8,7,2022,1.0,2022.0,2,02,99,999.0
33,1.0,1.0,1.0,2.0,H,48,1,2,,,,3,1,2022,3.0,2022.0,6,02,45,999.0
33,1.0,1.0,1.0,1.0,B,34,1,1,,,,12,23,2022,6.0,2022.0,2,02,99,999.0
33,1.0,1.0,1.0,2.0,A,18,1,23,,,,3,16,2022,4.0,2022.0,11,02,26,999.0
33,1.0,1.0,1.0,2.0,H,25,1,23,,,,7,5,2022,3.0,2022.0,2,02,62,999.0
33,1.0,1.0,1.0,2.0,Z,57,1,23,,,,11,1,2022,3.0,2022.0,4,02,99,999.0
33,1.0,2.0,1.0,2.0,A,32,1,2,,,,7,15,2022,6.0,2022.0,6,06,40,999.0
33,1.0,1.0,1.0,2.0,W,74,1,2,,,,8,19,2022,6.0,2022.0,2,02,62,999.0
34,1.0,1.0,1.0,2.0,H,38,1,23,,,,1,14,2022,6.0,2022.0,2,24,62,0.0
34,1.0,1.0,1.0,1.0,B,55,1,22,,,,12,18,2022,1.0,2022.0,13,24,45,0.0
34,1.0,1.0,1.0,2.0,H,40,1,2,,,,1,5,2022,4.0,2022.0,2,06,62,0.0
34,1.0,1.0,1.0,2.0,W,62,1,2,,,,3,7,2022,2.0,2022.0,2,13,62,0.0
34,1.0,1.0,1.0,2.0,W,17,1,23,,,,4,25,2022,2.0,2022.0,8,13,26,0.0
34,1.0,1.0,1.0,2.0,B,22,1,23,,,,8,3,2022,4.0,2022.0,2,04,62,0.0
36,1.0,1.0,1.0,1.0,W,56,1,22,,,,8,7,2022,1.0,2022.0,1,24,62,0.0
36,1.0,1.0,1.0,2.0,H,31,1,2,,,,11,25,2022,6.0,2022.0,7,19,62,0.0
36,1.0,1.0,1.0,2.0,A,40,1,2,,,,9,28,2022,4.0,2022.0,25,24,62,0.0
36,1.0,1.0,1.0,2.0,H,28,1,23,,,,1,22,2022,7.0,2022.0,2,24,62,0.0
36,1.0,1.0,1.0,2.0,H,30,1,23,,,,3,30,2022,4.0,2022.0,2,02,62,0.0
36,1.0,1.0,1.0,1.0,B,26,1,22,,,,5,6,2022,6.0,2022.0,6,24,62,0.0
36,1.0,1.0,1.0,2.0,B,34,1,23,,,,5,20,2022,6.0,2022.0,2,24,62,0.0
36,1.0,1.0,1.0,2.0,B,23,1,23,,,,3,26,2022,7.0,2022.0,2,16,45,0.0
36,1.0,1.0,1.0,2.0,H,45,1,2,,,,8,12,2022,6.0,2022.0,2,24,62,0.0
36,1.0,1.0,1.0,1.0,O,42,1,22,,,,8,23,2022,3.0,2022.0,7,24,62,0.0
36,1.0,1.0,1.0,1.0,W,64,1,1,,,,12,23,2022,6.0,2022.0,2,24,62,0.0
36,1.0,1.0,1.0,2.0,B,25,1,23,,,,12,8,2022,5.0,2022.0,1,15,62,0.0
36,1.0,1.0,1.0,2.0,W,75,1,2,,,,6,18,2022,7.0,2022.0,2,24,62,0.0
36,1.0,1.0,1.0,2.0,W,37,1,23,,,,7,20,2022,4.0,2022.0,1,24,62,0.0
36,1.0,1.0,1.0,2.0,H,21,1,23,,,,5,26,2022,5.0,2022.0,1,16,62,0.0
38,1.0,1.0,1.0,1.0,B,41,1,22,,,,11,25,2022,6.0,2022.0,6,02,62,0.0
39,1.0,1.0,1.0,2.0,W,57,1,2,,,,3,20,2022,1.0,2022.0,2,02,62,0.0
39,1.0,1.0,1.0,2.0,H,47,1,2,,,,6,4,2022,7.0,2022.0,2,99,62,0.0
40,1.0,1.0,1.0,1.0,W,74,1,1,,,,10,7,2022,6.0,2022.0,6,02,99,999.0
42,1.0,1.0,1.0,2.0,H,32,1,2,,,,9,29,2022,5.0,2022.0,15,16,62,0.0
43,1.0,1.0,1.0,2.0,F,35,1,23,,,,1,2,2022,1.0,2022.0,6,06,62,0.0
43,1.0,1.0,1.0,1.0,H,36,1,22,,,,5,16,2022,2.0,2022.0,2,03,62,0.0
43,1.0,2.0,1.0,2.0,H,29,1,2,,,,6,12,2022,1.0,2022.0,2,06,62,0.0
43,1.0,1.0,1.0,1.0,J,73,1,1,,,,6,25,2022,7.0,2022.0,13,02,9,178.0
48,1.0,1.0,1.0,2.0,O,54,1,2,,,,1,29,2022,7.0,2022.0,2,24,62,0.0
48,1.0,1.0,1.0,2.0,B,57,1,23,,,,6,10,2022,6.0,2022.0,6,03,5,177.0
49,1.0,1.0,1.0,2.0,W,69,1,25,,,,1,13,2022,5.0,2022.0,1,13,62,0.0
54,1.0,1.0,1.0,1.0,W,65,1,1,,,,3,6,2022,1.0,2022.0,4,02,99,999.0
54,1.0,1.0,1.0,2.0,W,75,1,2,,,,3,17,2022,5.0,2022.0,1,02,99,999.0
56,1.0,1.0,1.0,2.0,W,58,1,2,,,,11,29,2022,3.0,2022.0,1,02,62,999.0
56,1.0,1.0,1.0,2.0,O,63,1,4,,,,1,25,2022,3.0,2022.0,1,13,45,140.0
56,1.0,1.0,1.0,2.0,H,25,1,2,,,,11,10,2022,5.0,2022.0,6,13,62,140.0
57,1.0,1.0,1.0,2.0,H,51,1,2,,,,11,13,2022,1.0,2022.0,1,02,62,999.0
7,,,,2.0,B,30,1,23,,,,1,29,2022,,,15,RA,99,999.0
7,,,,2.0,F,23,1,23,,,,1,26,2022,,,0,RA,62,999.0
9,,,,2.0,X,56,1,23,,,,9,10,2022,,,2,RA,99,999.0
9,,,,2.0,W,35,1,23,,,,10,3,2022,,,2,RA,62,999.0
9,,,,2.0,W,53,1,2,,,,10,19,2022,,,0,RB,99,999.0
10,,,,2.0,Z,36,1,23,,,,1,11,2022,,,2,99,62,999.0
10,,,,1.0,H,47,1,24,,,,1,8,2022,,,1,RA,70,999.0
10,,,,1.0,H,28,1,22,,,,7,21,2022,,,0,RA,99,999.0
10,,,,2.0,H,20,1,23,,,,8,21,2022,,,1,01,26,999.0
10,,,,1.0,B,20,1,23,,,,8,27,2022,,,1,RB,45,999.0
12,,,,2.0,W,28,1,23,,,,4,3,2022,,,11,RB,62,999.0
15,,,,1.0,W,24,1,22,,,,12,4,2022,,,2,RA,45,999.0
15,,,,2.0,H,23,1,23,,,,3,22,2022,,,15,17,26,999.0
16,,,,2.0,H,32,1,23,,,,3,6,2022,,,2,RA,62,999.0
19,,,,2.0,H,23,1,23,,,,6,5,2022,,,2,RA,62,999.0
19,,,,2.0,H,20,1,23,,,,8,12,2022,,,6,16,99,999.0
19,,,,1.0,H,25,1,22,,,,4,11,2022,,,7,16,26,999.0
19,,,,1.0,H,28,1,22,,,,2,9,2022,,,2,16,99,999.0
19,,,,2.0,H,22,1,23,,,,12,27,2022,,,0,01,99,999.0
19,,,,2.0,B,37,1,23,,,,5,8,2022,,,2,01,99,999.0
19,,,,2.0,H,36,1,23,,,,10,31,2022,,,1,07,99,999.0
19,,,,2.0,H,29,1,2,,,,8,27,2022,,,1,RC,99,999.0
20,,,,2.0,O,50,1,2,,,,8,23,2022,,,0,RC,99,999.0
20,,,,2.0,W,58,1,2,,,,12,6,2022,,,5,RC,62,999.0
24,,,,2.0,H,38,1,23,,,,2,1,2022,,,2,16,45,999.0
24,,,,2.0,I,30,1,2,,,,4,9,2022,,,7,RA,62,999.0
27,,,,1.0,A,52,1,22,,,,10,18,2022,,,0,19,99,999.0
30,,,,1.0,W,57,1,22,,,,5,7,2022,,,2,RA,26,999.0
30,,,,2.0,W,54,1,2,,,,4,6,2022,,,2,RA,99,999.0
30,,,,2.0,C,65,1,2,,,,11,9,2022,,,2,RA,60,999.0
30,,,,2.0,W,83,1,2,,,,3,15,2022,,,6,RA,62,999.0
30,,,,2.0,H,36,1,23,,,,10,15,2022,,,11,01,99,999.0
31,,,,1.0,W,43,1,22,,,,2,5,2022,,,8,25,26,999.0
33,,,,2.0,A,56,1,23,,,,12,23,2022,,,2,06,62,999.0
34,,,,1.0,H,49,1,1,,,,12,20,2022,,,2,RC,99,999.0
36,,,,1.0,B,40,1,22,,,,6,6,2022,,,6,RB,26,999.0
36,,,,2.0,H,47,1,2,,,,9,26,2022,,,2,16,45,999.0
36,,,,1.0,W,73,1,1,,,,10,7,2022,,,6,RC,45,999.0
37,,,,2.0,W,60,1,23,,,,12,30,2022,,,5,99,99,999.0
37,,,,1.0,H,26,1,22,,,,3,20,2022,,,6,RB,26,999.0
37,,,,2.0,W,83,1,4,,,,5,16,2022,,,2,RA,99,999.0
37,,,,2.0,O,45,1,23,,,,6,15,2022,,,0,RB,62,999.0
39,,,,1.0,H,36,1,22,,,,7,7,2022,,,15,99,40,999.0
39,,,,1.0,B,36,1,22,,,,12,16,2022,,,7,06,99,999.0
41,,,,2.0,W,27,1,23,,,,9,8,2022,,,6,16,62,999.0
41,,,,2.0,F,41,1,25,,,,7,7,2022,,,2,RA,62,999.0
41,,,,2.0,B,32,1,23,,,,12,2,2022,,,1,RA,99,999.0
47,,,,2.0,X,28,1,2,,,,2,19,2022,,,15,17,62,999.0
49,,,,2.0,H,17,1,23,,,,5,5,2022,,,2,RA,62,999.0
49,,,,2.0,W,79,1,2,,,,10,12,2022,,,2,RA,99,999.0
49,,,,2.0,A,44,1,23,,,,12,21,2022,,,2,RB,99,999.0
50,,,,2.0,H,29,1,23,,,,6,21,2022,,,1,16,62,999.0
54,,,,2.0,W,33,1,2,,,,7,24,2022,,,2,RA,45,999.0
54,,,,2.0,W,37,1,2,,,,6,9,2022,,,0,19,99,999.0
57,,,,2.0,W,81,1,2,,,,8,9,2022,,,15,RA,62,999.0
1,,,,1.0,H,23,1,22,,,,5,5,2023,,,6,RA,62,
1,,,,2.0,B,24,1,23,,,,9,21,2023,,,2,07,62,
1,,,,2.0,B,41,1,23,,,,9,27,2023,,,13,16,99,
1,,,,2.0,B,29,1,23,,,,5,11,2023,,,0,99,99,
1,,,,2.0,H,26,1,23,,,,3,18,2023,,,2,16,62,
1,,,,2.0,W,44,1,23,,,,4,22,2023,,,2,RB,62,
1,,,,1.0,H,49,1,22,,,,5,30,2023,,,2,16,99,
1,,,,1.0,W,60,1,1,,,,6,19,2023,,,2,16,99,
1,,,,2.0,B,38,1,23,,,,7,19,2023,,,3,RA,62,
1,,,,1.0,B,42,1,22,,,,7,19,2023,,,3,RA,62,
1,,,,2.0,H,27,1,23,,,,8,1,2023,,,2,01,62,
1,,,,2.0,H,30,1,23,,,,8,11,2023,,,2,16,62,
1,,,,1.0,H,25,1,22,,,,9,27,2023,,,2,16,62,
1,,,,2.0,B,24,1,23,,,,1,1,2023,,,6,RB,99,
4,,,,2.0,A,50,1,2,,,,9,27,2023,,,2,RA,62,
6,,,,2.0,H,34,1,2,,,,6,7,2023,,,6,RA,26,
7,,,,2.0,W,39,1,23,,,,5,25,2023,,,2,RA,62,
7,,,,2.0,B,30,1,2,,,,6,15,2023,,,6,RB,62,
7,,,,1.0,F,65,1,24,,,,7,25,2023,,,6,RA,62,
7,,,,1.0,B,37,1,22,,,,5,11,2023,,,6,RB,62,
8,,,,2.0,W,67,1,23,,,,10,12,2023,,,8,RA,62,
9,,,,2.0,W,36,1,23,,,,10,5,2023,,,6,RA,99,
10,,,,2.0,W,24,1,23,,,,1,10,2023,,,8,19,99,
10,,,,2.0,H,18,1,23,,,,5,30,2023,,,2,RA,45,
10,,,,2.0,H,27,1,4,,,,7,1,2023,,,1,RB,99,
12,,,,2.0,B,30,1,23,,,,4,8,2023,,,2,RA,26,
12,,,,1.0,W,69,1,22,,,,1,27,2023,,,15,19,26,
13,,,,2.0,H,18,1,23,,,,6,26,2023,,,3,RB,26,
14,,,,2.0,W,72,1,2,,,,1,13,2023,,,2,19,60,
15,,,,2.0,H,21,1,23,,,,4,17,2023,,,2,RA,62,
15,,,,2.0,H,49,1,2,,,,8,26,2023,,,0,RA,99,
15,,,,2.0,H,39,1,23,,,,10,16,2023,,,3,RA,45,
15,,,,1.0,B,26,1,22,,,,2,13,2023,,,6,RA,62,
15,,,,2.0,B,31,1,23,,,,12,15,2023,,,2,RA,26,
15,,,,1.0,H,42,1,22,,,,3,17,2023,,,2,RC,62,
17,,,,1.0,I,36,1,22,,,,5,16,2023,,,6,16,99,
18,,,,1.0,W,25,1,22,,,,6,3,2023,,,2,RA,62,
19,,,,1.0,H,27,1,22,,,,1,15,2023,,,6,RA,62,
19,,,,2.0,H,38,1,23,,,,7,1,2023,,,2,RA,62,
19,,,,2.0,H,41,1,23,,,,9,11,2023,,,2,16,62,
19,,,,1.0,H,25,1,22,,,,10,18,2023,,,2,99,62,
19,,,,2.0,A,56,1,2,,,,4,20,2023,,,7,RA,99,
19,,,,2.0,A,24,1,2,,,,12,12,2023,,,8,RA,62,
19,,,,2.0,K,49,1,2,,,,2,28,2023,,,6,RC,99,
19,,,,1.0,W,24,1,22,,,,11,13,2023,,,2,RC,18,
19,,,,2.0,H,41,1,23,,,,3,23,2023,,,2,RC,99,
19,,,,1.0,H,21,1,1,,,,8,22,2023,,,6,18,62,
19,,,,2.0,W,84,1,2,,,,9,30,2023,,,2,RA,62,
19,,,,2.0,A,37,1,2,,,,11,7,2023,,,0,RA,62,
19,,,,2.0,H,48,1,2,,,,10,20,2023,,,2,16,62,
19,,,,2.0,H,68,1,23,,,,11,16,2023,,,4,RA,62,
19,,,,1.0,B,45,1,22,,,,8,5,2023,,,6,RA,62,
19,,,,2.0,H,57,1,23,,,,9,9,2023,,,1,RB,62,
19,,,,2.0,B,26,1,23,,,,6,17,2023,,,6,RB,62,
19,,,,2.0,B,43,1,23,,,,6,10,2023,,,2,16,62,
19,,,,2.0,B,33,1,23,,,,3,12,2023,,,6,16,62,
19,,,,1.0,B,40,1,22,,,,4,10,2023,,,6,16,62,
19,,,,2.0,B,19,1,23,,,,8,11,2023,,,2,RA,62,
19,,,,2.0,H,26,1,23,,,,5,13,2023,,,8,16,45,
19,,,,2.0,B,29,1,23,,,,1,6,2023,,,2,01,62,
19,,,,2.0,W,27,1,23,,,,1,20,2023,,,2,16,62,
19,,,,2.0,H,38,1,23,,,,2,4,2023,,,6,RB,62,
19,,,,2.0,W,75,1,2,,,,10,4,2023,,,2,RB,62,
19,,,,2.0,H,42,1,2,,,,6,7,2023,,,8,16,45,
19,,,,2.0,H,57,1,23,,,,5,11,2023,,,2,RA,62,
19,,,,2.0,W,62,1,23,,,,10,26,2023,,,8,RA,62,
19,,,,2.0,B,34,1,23,,,,8,21,2023,,,5,RA,99,
19,,,,2.0,H,30,1,23,,,,9,9,2023,,,2,RA,62,
19,,,,2.0,H,18,1,23,,,,9,17,2023,,,6,19,99,
19,,,,2.0,H,29,1,23,,,,5,30,2023,,,6,RA,26,
19,,,,2.0,F,38,1,2,,,,8,1,2023,,,6,RA,62,
20,,,,2.0,H,19,1,23,,,,11,25,2023,,,2,16,45,
24,,,,2.0,H,37,1,23,,,,2,24,2023,,,15,18,62,
24,,,,2.0,H,19,1,23,,,,9,3,2023,,,1,RA,26,
24,,,,2.0,H,42,1,25,,,,10,2,2023,,,1,06,62,
24,,,,2.0,W,51,1,2,,,,2,16,2023,,,6,RA,99,
24,,,,2.0,H,33,1,2,,,,10,8,2023,,,6,RA,62,
27,,,,2.0,P,30,1,2,,,,6,25,2023,,,6,25,62,
27,,,,2.0,X,28,1,23,,,,8,29,2023,,,6,25,62,
30,,,,2.0,W,65,1,2,,,,8,3,2023,,,2,RA,45,
30,,,,2.0,H,24,1,23,,,,3,17,2023,,,8,RA,62,
30,,,,2.0,V,34,1,23,,,,4,23,2023,,,1,RA,62,
30,,,,2.0,B,63,1,2,,,,6,27,2023,,,2,RA,99,
30,,,,2.0,H,22,1,23,,,,1,15,2023,,,6,RB,62,
30,,,,1.0,W,26,1,22,,,,9,27,2023,,,6,01,99,
30,,,,2.0,W,89,1,2,,,,2,7,2023,,,7,RA,99,
30,,,,2.0,O,93,1,2,,,,12,7,2023,,,2,RA,60,
31,,,,2.0,J,90,1,2,,,,7,23,2023,,,2,RA,99,
31,,,,2.0,Z,29,1,23,,,,8,19,2023,,,2,06,62,
33,,,,2.0,W,41,1,2,,,,4,7,2023,,,6,RA,99,
33,,,,1.0,W,65,1,1,,,,9,29,2023,,,2,RA,99,
33,,,,2.0,W,46,1,2,,,,12,20,2023,,,1,RA,62,
33,,,,2.0,H,71,1,2,,,,4,20,2023,,,6,RB,62,
33,,,,2.0,W,56,1,2,,,,11,12,2023,,,2,RF,26,
33,,,,2.0,W,57,1,2,,,,4,5,2023,,,2,RA,99,
33,,,,2.0,W,43,1,23,,,,6,22,2023,,,8,RA,62,
34,,,,2.0,B,51,1,2,,,,9,15,2023,,,2,RB,45,
34,,,,2.0,H,36,1,25,,,,5,7,2023,,,1,RA,62,
34,,,,2.0,B,41,1,2,,,,8,14,2023,,,1,RA,99,
34,,,,2.0,W,55,1,2,,,,11,7,2023,,,2,RA,62,
34,,,,1.0,B,33,1,22,,,,2,5,2023,,,6,RC,26,
34,,,,2.0,H,37,1,2,,,,12,21,2023,,,6,RA,99,
34,,,,2.0,W,49,1,2,,,,1,12,2023,,,9,RA,26,
34,,,,2.0,H,18,1,23,,,,2,1,2023,,,6,16,62,
34,,,,2.0,H,30,1,23,,,,8,26,2023,,,2,RB,62,
36,,,,2.0,H,69,1,2,,,,8,1,2023,,,6,RA,62,
36,,,,1.0,W,61,1,1,,,,9,19,2023,,,1,RA,62,
36,,,,2.0,O,24,1,23,,,,4,30,2023,,,6,RA,99,
36,,,,2.0,W,38,1,2,,,,4,23,2023,,,6,RB,26,
36,,,,1.0,H,29,1,1,,,,8,15,2023,,,15,RG,62,
36,,,,2.0,H,31,1,25,,,,6,27,2023,,,6,RB,99,
36,,,,2.0,H,61,1,2,,,,8,10,2023,,,2,RA,99,
36,,,,2.0,H,30,1,23,,,,11,21,2023,,,1,99,62,
37,,,,2.0,B,34,1,23,,,,6,22,2023,,,5,RB,26,
37,,,,2.0,A,45,1,25,,,,12,10,2023,,,15,RA,26,
37,,,,2.0,W,42,1,23,,,,12,26,2023,,,6,07,26,
38,,,,2.0,A,76,1,2,,,,3,12,2023,,,7,RB,62,
38,,,,2.0,A,27,1,23,,,,11,30,2023,,,6,RB,62,
38,,,,1.0,B,36,1,22,,,,2,15,2023,,,2,RB,62,
39,,,,2.0,W,67,1,2,,,,9,20,2023,,,1,RA,62,
39,,,,1.0,F,22,1,22,,,,1,21,2023,,,2,99,62,
39,,,,2.0,Z,35,1,2,,,,4,10,2023,,,11,RA,99,
39,,,,2.0,Z,38,1,2,,,,12,31,2023,,,6,99,45,
39,,,,2.0,H,32,1,23,,,,12,17,2023,,,1,16,62,
39,,,,2.0,Z,39,1,2,,,,5,8,2023,,,2,RC,99,
41,,,,2.0,H,40,1,25,,,,7,30,2023,,,6,RA,45,
41,,,,2.0,F,27,1,23,,,,3,6,2023,,,1,RA,99,
41,,,,2.0,H,49,1,2,,,,9,2,2023,,,2,RA,62,
41,,,,2.0,H,28,1,23,,,,5,15,2023,,,8,RA,62,
42,,,,2.0,B,59,1,2,,,,4,30,2023,,,1,RC,62,
42,,,,2.0,B,43,1,2,,,,12,22,2023,,,2,RA,62,
43,,,,2.0,H,33,1,23,,,,7,10,2023,,,5,00,62,
43,,,,2.0,W,46,1,2,,,,2,11,2023,,,6,RA,62,
43,,,,2.0,A,40,1,2,,,,12,31,2023,,,11,RA,62,
43,,,,2.0,H,44,1,2,,,,3,14,2023,,,8,RB,45,
43,,,,1.0,B,59,1,22,,,,6,18,2023,,,6,RB,62,
48,,,,2.0,Z,53,1,2,,,,2,15,2023,,,0,RA,99,
48,,,,2.0,B,36,1,23,,,,8,24,2023,,,8,RA,62,
48,,,,1.0,B,22,1,22,,,,6,3,2023,,,15,99,45,
49,,,,2.0,H,49,1,2,,,,7,4,2023,,,6,RA,62,
50,,,,2.0,O,61,1,4,,,,10,16,2023,,,6,RA,45,
54,,,,1.0,H,27,1,22,,,,4,30,2023,,,6,RA,62,
56,,,,2.0,W,79,1,23,,,,2,6,2023,,,8,99,62,
1,,,,2.0,A,32,1,23,,,,4,30,2024,,,0,RA,99,
1,,,,1.0,H,43,1,24,,,,8,20,2024,,,2,RC,62,
1,,,,2.0,H,36,1,2,,,,7,10,2024,,,2,RA,62,
1,,,,1.0,W,72,1,22,,,,7,26,2024,,,1,RA,99,
1,,,,2.0,H,25,1,4,,,,6,27,2024,,,8,RB,62,
1,,,,2.0,W,0,1,23,,,,4,20,2024,,,2,99,62,
1,,,,2.0,H,48,1,2,,,,9,23,2024,,,6,99,62,
1,,,,2.0,F,56,1,2,,,,3,21,2024,,,6,RB,62,
1,,,,2.0,H,26,1,2,,,,4,27,2024,,,2,01,40,
1,,,,2.0,W,25,1,23,,,,3,1,2024,,,8,RB,62,
1,,,,2.0,A,43,1,23,,,,3,7,2024,,,3,RA,62,
1,,,,2.0,A,54,1,23,,,,1,24,2024,,,2,07,26,
6,,,,2.0,H,49,1,2,,,,1,31,2024,,,1,RA,45,
7,,,,2.0,B,20,1,23,,,,2,20,2024,,,1,RA,99,
7,,,,2.0,W,40,1,23,,,,1,22,2024,,,1,RC,62,
7,,,,1.0,W,52,1,22,,,,8,2,2024,,,0,16,99,
7,,,,2.0,W,30,1,23,,,,2,16,2024,,,1,RB,62,
7,,,,1.0,H,36,1,22,,,,2,10,2024,,,6,06,99,
7,,,,2.0,W,59,1,2,,,,1,2,2024,,,2,RA,62,
10,,,,2.0,B,21,1,23,,,,10,19,2024,,,2,RA,62,
15,,,,2.0,H,42,1,2,,,,6,18,2024,,,7,RA,62,
15,,,,1.0,W,64,1,22,,,,11,27,2024,,,1,RG,45,
15,,,,2.0,W,56,1,23,,,,11,27,2024,,,1,RG,45,
15,,,,2.0,H,43,1,2,,,,10,27,2024,,,1,RA,62,
15,,,,2.0,W,51,1,2,,,,7,11,2024,,,1,RA,26,
15,,,,2.0,H,62,1,23,,,,12,28,2024,,,1,RA,99,
15,,,,2.0,W,36,1,23,,,,8,3,2024,,,8,RA,62,
16,,,,2.0,O,62,1,2,,,,7,28,2024,,,1,RA,45,
17,,,,1.0,B,38,1,22,,,,7,10,2024,,,1,RA,45,
